StockCode,Quantity,InvoiceDate
85099B,20,05-04-2023
85099B,200,05-04-2023
85123A,-6,05-04-2023
84077,-48,05-04-2023
22197,-12,05-04-2023
21977,-24,05-04-2023
85123A,6,05-04-2023
84077,48,05-04-2023
22197,12,05-04-2023
21977,24,05-04-2023
17003,108,05-04-2023
84879,24,05-04-2023
85123A,10,05-04-2023
22197,12,05-04-2023
84991,24,05-04-2023
21212,24,05-04-2023
85099B,100,05-04-2023
85123A,4,05-04-2023
21977,3,05-04-2023
84991,2,05-04-2023
84991,2,05-04-2023
21212,2,05-04-2023
21977,2,05-04-2023
85123A,6,05-04-2023
21212,24,05-04-2023
21212,24,05-04-2023
85123A,24,05-04-2023
84879,16,05-04-2023
84879,24,05-04-2023
84879,160,05-04-2023
17003,2,05-04-2023
84991,2,05-04-2023
85099B,13,05-04-2023
85123A,1,05-04-2023
17003,720,05-05-2022
84991,24,05-05-2022
21977,24,05-05-2022
22197,12,05-05-2022
84077,48,05-05-2022
84879,24,05-05-2022
84879,48,05-05-2022
21212,24,05-05-2022
85123A,5,05-05-2022
85099B,3,05-05-2022
21212,1,05-05-2022
21212,1,05-05-2022
22197,5,05-05-2022
84879,8,05-05-2022
85123A,4,05-05-2022
85123A,2,05-05-2022
21212,2,05-05-2022
84991,72,05-05-2022
84077,48,05-05-2022
85123A,6,05-05-2022
17003,108,05-05-2022
84991,24,05-05-2022
85099B,100,05-05-2022
85123A,6,05-05-2022
21212,24,05-05-2022
21977,24,05-05-2022
84991,24,05-05-2022
85123A,6,05-05-2022
85123A,-2,05-05-2022
85123A,-4,05-05-2022
85099B,100,05-05-2022
85123A,32,05-05-2022
85123A,64,05-05-2022
21977,120,05-05-2022
84991,12,05-05-2022
21977,8,05-05-2022
85099B,100,05-05-2022
21977,24,05-05-2022
85123A,12,05-05-2022
84077,48,05-05-2022
21212,1,05-05-2022
21977,1,05-05-2022
22197,2,05-05-2022
84991,1,05-05-2022
84991,24,05-05-2022
85123A,6,05-05-2022
84879,32,05-05-2022
85123A,12,05-05-2022
21977,24,05-05-2022
85099B,10,05-05-2022
85123A,32,05-05-2022
85099B,100,05-05-2022
85123A,6,05-05-2023
84879,16,05-05-2023
85123A,64,05-05-2023
84879,8,05-05-2023
21212,24,05-05-2023
21212,24,05-05-2023
21977,24,05-05-2023
85123A,6,05-05-2023
22197,1,05-05-2023
84879,27,05-05-2023
84879,8,05-05-2023
85123A,6,05-05-2023
85123A,7,05-05-2023
84879,3,05-05-2023
85123A,6,05-05-2023
84879,16,05-05-2023
85123A,192,05-05-2023
85123A,32,05-05-2023
85099B,2,05-05-2023
84077,48,05-05-2023
84879,12,05-05-2023
21212,24,05-05-2023
84991,24,05-05-2023
21977,24,05-05-2023
85123A,7,05-05-2023
85123A,7,05-05-2023
85123A,64,05-05-2023
85123A,6,05-05-2023
84879,16,05-05-2023
85123A,6,05-05-2023
84879,8,05-05-2023
21977,1,05-05-2023
22197,2,05-05-2023
85099B,8,05-05-2023
22197,2,05-05-2023
84077,5,05-05-2023
85099B,4,05-05-2023
85123A,3,05-05-2023
84991,1,05-05-2023
21212,1,05-05-2023
85099B,6,05-05-2023
85099B,1,05-05-2023
21212,1,05-05-2023
21977,1,05-05-2023
22197,2,05-05-2023
85099B,6,05-05-2023
22197,12,05-05-2023
85123A,3,05-05-2023
85123A,6,05-05-2023
21212,48,05-05-2023
85099B,40,05-05-2023
85099B,10,05-05-2023
21212,24,05-05-2023
85123A,6,05-06-2023
84879,16,05-06-2023
85123A,4,05-06-2023
85099B,10,05-06-2023
85123A,6,05-06-2023
22492,36,05-06-2023
85123A,2,05-06-2023
84991,72,05-06-2023
85099B,10,05-06-2023
85123A,2,05-06-2023
84879,8,05-06-2023
84991,3,05-06-2023
84879,40,05-06-2023
21212,24,05-06-2023
84991,24,05-06-2023
85099B,10,05-06-2023
84077,48,05-06-2023
85123A,8,05-06-2023
84077,48,05-06-2023
85123A,18,05-06-2023
84879,32,05-06-2023
21977,1,05-06-2023
21212,1,05-06-2023
84991,1,05-06-2023
22197,20,05-06-2023
85123A,2,05-06-2023
85099B,2,05-06-2023
22197,12,05-06-2023
22197,36,05-06-2023
85099B,3,05-06-2023
21212,3,05-06-2023
84077,48,05-06-2023
22197,6,05-06-2023
21212,24,05-06-2023
22197,7,05-06-2023
85123A,1,05-06-2023
21212,24,05-06-2023
84879,16,05-07-2022
84879,16,05-07-2022
84879,32,05-07-2022
85099B,200,05-07-2022
21212,24,05-07-2022
84879,32,05-07-2022
84879,32,05-07-2022
85099B,1,05-07-2022
85123A,7,05-07-2022
22492,15,05-07-2022
84879,16,05-07-2022
84879,16,05-07-2022
84879,32,05-07-2022
85123A,-6,05-07-2022
85099B,5,05-07-2022
85099B,3,05-07-2022
84879,16,05-07-2022
84879,32,05-07-2022
84879,16,05-07-2022
85099B,20,05-07-2022
84879,16,05-07-2022
85123A,12,05-07-2022
84879,32,05-07-2022
84879,16,05-07-2022
85099B,10,05-07-2022
85099B,100,05-07-2022
85123A,32,05-07-2022
21212,1,05-07-2022
21977,6,05-07-2022
21212,6,05-07-2022
85123A,2,05-07-2022
85123A,2,05-07-2022
21977,24,05-07-2022
84991,24,05-07-2022
85123A,6,05-07-2022
85099B,1,05-07-2022
22197,6,05-07-2022
85123A,3,05-07-2022
21212,24,05-07-2022
84991,24,05-07-2022
85123A,6,05-07-2022
84879,24,05-07-2022
85099B,5,05-07-2022
85123A,6,05-07-2022
85099B,10,05-07-2022
84879,16,05-07-2022
21212,120,05-07-2022
17003,108,05-07-2022
85099B,10,05-07-2022
85123A,32,05-07-2022
85123A,12,05-07-2022
22492,36,05-07-2022
22492,144,05-07-2022
85123A,2,05-07-2022
21212,72,05-07-2023
85123A,64,05-07-2023
84879,16,05-07-2023
84991,24,05-07-2023
85099B,20,05-07-2023
22197,100,05-07-2023
85099B,10,05-07-2023
85123A,6,05-07-2023
85099B,20,05-07-2023
85099B,100,05-07-2023
85123A,32,05-07-2023
84879,16,05-07-2023
84879,16,05-07-2023
84077,48,05-07-2023
21977,24,05-07-2023
85099B,10,05-07-2023
84991,24,05-07-2023
85099B,10,05-07-2023
85123A,32,05-07-2023
84879,8,05-07-2023
85099B,10,05-07-2023
22492,216,05-07-2023
84991,24,05-07-2023
21212,24,05-07-2023
21977,24,05-07-2023
84879,36,05-07-2023
22197,12,05-07-2023
22197,100,05-07-2023
85099B,100,05-07-2023
21212,36,05-07-2023
85099B,4,05-07-2023
85099B,1,05-07-2023
22197,5,05-07-2023
85099B,4,05-07-2023
84991,480,05-07-2023
21212,240,05-07-2023
21977,1,05-07-2023
21212,1,05-07-2023
84077,6,05-07-2023
85099B,2,05-07-2023
84991,4,05-07-2023
85099B,4,05-07-2023
21212,4,05-07-2023
22197,8,05-07-2023
22197,2,05-07-2023
84077,2,05-07-2023
85099B,1,05-07-2023
21212,1,05-07-2023
21212,24,05-08-2022
21977,24,05-08-2022
85099B,100,05-08-2022
21212,24,05-08-2022
84991,24,05-08-2022
85099B,20,05-08-2022
22197,12,05-08-2022
84879,8,05-08-2022
85123A,24,05-08-2022
85099B,100,05-08-2022
85123A,32,05-08-2022
85099B,100,05-08-2022
22492,36,05-08-2022
21212,24,05-08-2022
84991,24,05-08-2022
84077,48,05-08-2022
22492,36,05-08-2022
21212,1,05-08-2022
85123A,5,05-08-2022
21212,1,05-08-2022
84991,2,05-08-2022
21977,2,05-08-2022
85123A,6,05-08-2022
84991,24,05-08-2022
84879,8,05-08-2022
84879,8,05-08-2022
84077,288,05-08-2022
85099B,10,05-08-2022
84879,16,05-08-2022
85123A,6,05-08-2022
84991,24,05-08-2022
21212,24,05-08-2022
21977,12,05-08-2022
85123A,5,05-08-2022
85123A,18,05-08-2022
22197,6,05-08-2022
21212,3,05-08-2022
84991,2,05-08-2022
21977,1,05-08-2022
21977,1,05-08-2022
85123A,8,05-08-2022
22197,12,05-08-2023
84991,24,05-08-2023
84879,8,05-08-2023
84879,24,05-08-2023
21212,24,05-08-2023
85099B,100,05-08-2023
85123A,3,05-08-2023
84879,8,05-08-2023
84991,24,05-08-2023
85123A,12,05-08-2023
84991,12,05-08-2023
85123A,8,05-08-2023
22197,10,05-08-2023
85123A,6,05-08-2023
84879,24,05-08-2023
22197,10,05-08-2023
84879,1,05-08-2023
84879,2,05-08-2023
22492,36,05-08-2023
85123A,5,05-08-2023
85099B,10,05-08-2023
84879,3,05-08-2023
17003,1,05-08-2023
85123A,4,05-08-2023
84879,16,05-08-2023
22197,29,05-08-2023
84991,3,05-08-2023
84991,3,05-08-2023
21212,6,05-08-2023
84991,24,05-08-2023
85099B,4,05-08-2023
85099B,20,05-08-2023
21212,120,05-09-2022
85123A,24,05-09-2022
85123A,2,05-09-2022
85099B,2,05-09-2022
85123A,2,05-09-2022
85123A,2,05-09-2022
84991,2,05-09-2022
84077,48,05-09-2022
21212,2,05-09-2022
85123A,10,05-09-2022
85123A,14,05-09-2022
21212,24,05-09-2022
85123A,32,05-09-2022
22197,6,05-09-2022
21212,2,05-09-2022
84077,48,05-09-2022
21212,120,05-09-2022
85099B,20,05-09-2022
85099B,2,05-09-2022
21212,24,05-09-2022
85099B,20,05-09-2022
84879,3,05-09-2022
85099B,10,05-09-2022
85099B,10,05-09-2022
84991,24,05-09-2022
85123A,6,05-09-2022
21977,24,05-09-2022
21212,24,05-09-2022
21212,24,05-09-2022
85123A,7,05-09-2022
21212,1,05-09-2022
84991,2,05-09-2022
85123A,2,05-09-2022
85123A,12,05-09-2023
85099B,20,05-09-2023
21977,24,05-09-2023
84879,24,05-09-2023
22492,36,05-09-2023
85099B,10,05-09-2023
21212,24,05-09-2023
84991,24,05-09-2023
21977,24,05-09-2023
22197,28,05-09-2023
22197,12,05-09-2023
84077,48,05-09-2023
21212,120,05-09-2023
84991,240,05-09-2023
22197,4,05-09-2023
85099B,10,05-09-2023
85099B,10,05-09-2023
21212,2,05-09-2023
84991,6,05-09-2023
85123A,4,05-09-2023
22197,24,05-09-2023
84077,48,05-09-2023
22197,10,05-09-2023
84991,1,05-09-2023
21212,1,05-09-2023
21977,1,05-09-2023
85099B,2,05-09-2023
84991,24,05-09-2023
84879,8,05-09-2023
85123A,6,05-09-2023
85099B,2,05-09-2023
84077,48,05-09-2023
84879,8,05-09-2023
21212,1,05-09-2023
85123A,8,05-09-2023
22197,24,05-09-2023
22197,3,05-09-2023
85123A,1,05-09-2023
84879,8,05-09-2023
85123A,64,05-09-2023
84991,1,05-09-2023
21212,8,05-09-2023
84879,304,05-10-2022
85123A,32,05-10-2022
21212,24,05-10-2022
22197,12,05-10-2022
22197,12,05-10-2022
85099B,10,05-10-2022
85123A,24,05-10-2022
21212,24,05-10-2022
21212,48,05-10-2022
85099B,30,05-10-2022
85099B,10,05-10-2022
84879,8,05-10-2022
21212,24,05-10-2022
85123A,32,05-10-2022
84879,16,05-10-2022
22197,48,05-10-2022
21212,2,05-10-2022
21977,2,05-10-2022
85123A,7,05-10-2022
21212,5,05-10-2022
84991,7,05-10-2022
85099B,150,05-10-2022
85123A,6,05-10-2022
21212,24,05-10-2022
84077,192,05-10-2022
85099B,6,05-10-2022
85099B,10,05-10-2022
84879,8,05-10-2022
85099B,2,05-10-2022
85123A,32,05-10-2022
85123A,7,05-10-2022
22197,4,05-10-2022
85099B,2,05-10-2022
21977,1,05-10-2022
84991,2,05-10-2022
21212,4,05-10-2022
85123A,32,05-10-2022
22197,500,05-10-2022
85123A,12,05-10-2022
84991,24,05-10-2022
21977,24,05-10-2022
21977,2,05-10-2022
84991,2,05-10-2022
85123A,12,05-10-2022
85099B,2,05-10-2022
85099B,24,05-10-2022
85123A,128,05-10-2022
85123A,3,05-10-2022
84879,8,05-10-2022
84991,120,05-10-2022
85123A,12,05-10-2022
84991,8,05-10-2022
21977,5,05-10-2022
22197,4,05-10-2022
85123A,1,05-10-2022
21977,2,05-10-2022
22197,2,05-10-2022
21212,2,05-10-2022
85123A,6,05-10-2022
85099B,10,05-10-2022
84077,48,05-10-2022
21977,24,05-10-2022
21212,48,05-10-2022
85099B,30,05-10-2022
85099B,20,05-10-2022
85123A,3,05-10-2022
21212,12,05-10-2022
84991,4,05-10-2022
85099B,10,05-10-2022
22197,-12,05-10-2022
21212,-24,05-10-2022
84879,16,05-10-2023
22197,12,05-10-2023
21212,24,05-10-2023
21977,24,05-10-2023
84077,288,05-10-2023
84879,8,05-10-2023
85099B,10,05-10-2023
21977,600,05-10-2023
85099B,100,05-10-2023
85123A,12,05-10-2023
84879,16,05-10-2023
85123A,6,05-10-2023
22197,24,05-10-2023
85099B,10,05-10-2023
84879,16,05-10-2023
17003,36,05-10-2023
84077,48,05-10-2023
85099B,100,05-10-2023
85099B,100,05-10-2023
84991,1,05-10-2023
21977,1,05-10-2023
85123A,12,05-10-2023
84879,8,05-10-2023
85123A,6,05-10-2023
85123A,1,05-10-2023
85123A,1,05-10-2023
22197,4,05-10-2023
22197,4,05-10-2023
84879,3,05-10-2023
85123A,1,05-10-2023
84077,48,05-10-2023
85099B,10,05-10-2023
21977,24,05-10-2023
84991,24,05-10-2023
84879,16,05-10-2023
21977,24,05-10-2023
85099B,30,05-10-2023
21977,1,05-10-2023
22197,6,05-10-2023
85099B,1,05-10-2023
85123A,10,05-10-2023
84879,8,05-10-2023
84991,24,05-11-2022
21212,24,05-11-2022
21977,24,05-11-2022
22197,36,05-11-2022
84879,16,05-11-2022
22492,36,05-11-2022
85099B,10,05-11-2022
85123A,6,05-11-2022
22197,12,05-11-2022
84077,48,05-11-2022
84879,8,05-11-2022
21212,2,05-11-2022
21977,7,05-11-2022
22197,15,05-11-2022
85099B,7,05-11-2022
85123A,3,05-11-2022
85099B,2,05-11-2022
21977,24,05-11-2022
21212,24,05-11-2022
21212,24,05-11-2022
84077,48,05-11-2022
85123A,32,05-11-2022
21212,24,05-11-2022
84879,24,05-11-2022
85123A,32,05-11-2022
85123A,18,05-11-2022
21212,24,05-11-2022
85099B,150,05-11-2022
17003,36,05-11-2022
85123A,6,05-11-2022
85123A,128,05-11-2022
85099B,3,05-11-2022
85123A,3,05-11-2022
85123A,12,05-12-2021
85123A,12,05-12-2021
84077,48,05-12-2021
85123A,6,05-12-2021
84879,16,05-12-2021
85123A,12,05-12-2021
21212,48,05-12-2021
85099B,20,05-12-2021
84879,8,05-12-2021
85123A,6,05-12-2021
85099B,20,05-12-2021
85123A,48,05-12-2021
85123A,6,05-12-2022
85123A,1,05-12-2022
84077,48,05-12-2022
85123A,3,05-12-2022
85123A,2,05-12-2022
85123A,2,05-12-2022
85123A,1,05-12-2022
85123A,6,05-12-2022
84879,16,05-12-2022
22197,2,05-12-2022
85099B,4,05-12-2022
84991,3,05-12-2022
21977,6,05-12-2022
85123A,128,05-12-2022
85123A,1,05-12-2022
21212,1,05-12-2022
21212,2,05-12-2022
85099B,1,05-12-2022
22492,36,05-12-2022
84077,48,05-12-2022
84879,16,05-12-2022
22197,2,05-12-2022
84991,1,05-12-2022
21977,1,05-12-2022
85099B,3,05-12-2022
84879,13,05-12-2022
85123A,3,05-12-2022
85123A,1,05-12-2022
22197,4,05-12-2022
85099B,1,05-12-2022
85099B,20,05-12-2022
21212,3,05-12-2022
84879,32,05-12-2022
84879,4,05-12-2022
84991,1,05-12-2022
84991,1,05-12-2022
22197,1,05-12-2022
21212,3,05-12-2022
84879,8,05-12-2022
84879,8,05-12-2022
84879,8,05-12-2022
17003,3,05-12-2022
85123A,32,05-12-2022
84879,8,05-12-2022
22197,24,05-12-2022
85099B,10,05-12-2022
17003,720,05-12-2022
84879,16,05-12-2022
22197,48,05-12-2022
84991,3,05-12-2022
21977,3,05-12-2022
21212,12,05-12-2022
85123A,12,05-12-2022
85123A,6,05-12-2022
85123A,1,05-12-2022
84077,48,05-12-2022
85123A,3,05-12-2022
85123A,2,05-12-2022
85123A,2,05-12-2022
85123A,1,05-12-2022
85123A,6,05-12-2022
84879,16,05-12-2022
22197,2,05-12-2022
85099B,4,05-12-2022
84991,3,05-12-2022
21977,6,05-12-2022
85123A,1,05-12-2022
21212,1,05-12-2022
21212,2,05-12-2022
85099B,1,05-12-2022
85123A,128,05-12-2022
22492,36,05-12-2022
84077,48,05-12-2022
84879,16,05-12-2022
22197,2,05-12-2022
84991,1,05-12-2022
21977,1,05-12-2022
85099B,3,05-12-2022
84879,13,05-12-2022
85123A,3,05-12-2022
85123A,1,05-12-2022
22197,4,05-12-2022
85099B,1,05-12-2022
85099B,20,05-12-2022
21212,3,05-12-2022
84879,32,05-12-2022
84879,4,05-12-2022
84991,1,05-12-2022
84991,1,05-12-2022
22197,1,05-12-2022
21212,3,05-12-2022
84879,8,05-12-2022
84879,8,05-12-2022
84879,8,05-12-2022
17003,3,05-12-2022
85123A,32,05-12-2022
84879,8,05-12-2022
22197,24,05-12-2022
85099B,10,05-12-2022
17003,720,05-12-2022
84879,16,05-12-2022
22197,48,05-12-2022
84991,3,05-12-2022
21977,3,05-12-2022
21212,12,05-12-2022
85123A,12,05-12-2022
22197,36,05-12-2023
85123A,64,05-12-2023
85099B,10,05-12-2023
22197,-1,05-12-2023
84077,48,05-12-2023
21977,48,05-12-2023
22197,6,05-12-2023
85099B,4,05-12-2023
22197,2,05-12-2023
22197,10,05-12-2023
85123A,1,05-12-2023
22197,7,05-12-2023
85099B,7,05-12-2023
84991,2,05-12-2023
21212,1,05-12-2023
21977,1,05-12-2023
21977,1,05-12-2023
21212,3,05-12-2023
85123A,7,05-12-2023
22197,40,05-12-2023
84879,4,05-12-2023
85123A,1,05-12-2023
85123A,3,05-12-2023
21212,24,05-12-2023
22197,2,05-12-2023
17003,4,05-12-2023
21212,1,05-12-2023
85099B,10,05-12-2023
85123A,6,05-12-2023
84077,48,05-12-2023
22197,10,05-12-2023
85123A,12,05-12-2023
85099B,10,05-12-2023
84879,1,05-12-2023
22197,100,05-12-2023
85123A,160,05-12-2023
84991,24,05-12-2023
84879,16,05-12-2023
84879,48,05-12-2023
85099B,10,05-12-2023
84077,96,05-12-2023
84991,1,05-12-2023
21977,1,05-12-2023
84991,1,05-12-2023
21212,1,05-12-2023
84879,16,05-12-2023
84879,24,05-12-2023
85123A,4,05-12-2023
17003,12,05-12-2023
85123A,4,05-12-2023
22197,40,05-12-2023
85099B,10,05-12-2023
85123A,32,05-12-2023
17003,1,05-12-2023
21212,7,05-12-2023
21977,2,05-12-2023
22197,25,05-12-2023
22492,3,05-12-2023
84077,13,05-12-2023
84991,3,05-12-2023
85123A,1,05-12-2023
21212,3,05-12-2023
21977,4,05-12-2023
22197,71,05-12-2023
22492,1,05-12-2023
84879,8,05-12-2023
84991,1,05-12-2023
85099B,5,05-12-2023
85123A,2,05-12-2023
21212,2,05-12-2023
22197,61,05-12-2023
84879,16,05-12-2023
84991,2,05-12-2023
85123A,1,05-12-2023
22197,12,06-01-2022
85123A,6,06-01-2022
85123A,32,06-01-2022
85123A,2,06-01-2022
85099B,10,06-01-2022
85123A,12,06-01-2022
85123A,5,06-01-2022
85099B,100,06-01-2022
85123A,32,06-01-2022
85123A,12,06-01-2023
22197,600,06-01-2023
22492,576,06-01-2023
85123A,32,06-01-2023
22197,60,06-01-2023
84879,48,06-01-2023
85099B,10,06-01-2023
22197,-3,06-01-2023
84991,24,06-01-2023
22197,10,06-01-2023
85099B,100,06-01-2023
85099B,100,06-01-2023
84991,24,06-01-2023
22197,10,06-01-2023
85099B,100,06-01-2023
85123A,32,06-01-2023
84879,8,06-01-2023
85099B,13,06-01-2023
85123A,2,06-01-2023
84991,4,06-01-2023
21212,4,06-01-2023
85123A,2,06-01-2023
84879,8,06-01-2023
85099B,10,06-01-2023
21212,24,06-01-2023
85123A,12,06-01-2023
21977,24,06-01-2023
85099B,2,06-01-2023
21212,1,06-01-2023
21212,24,06-01-2023
22197,2,06-01-2023
21977,2,06-01-2023
85099B,3,06-01-2023
22197,6,06-01-2023
84991,5,06-01-2023
22197,24,06-01-2023
85099B,6,06-01-2023
85123A,32,06-01-2023
85123A,3,06-01-2023
85099B,10,06-01-2023
85123A,12,06-01-2023
84991,24,06-01-2023
21212,24,06-01-2023
85123A,32,06-01-2023
21212,1,06-01-2023
21212,2,06-01-2023
22197,24,06-01-2023
84879,24,06-01-2023
85123A,2,06-02-2023
85099B,30,06-02-2023
84879,3,06-02-2023
85123A,32,06-02-2023
85099B,20,06-02-2023
21977,24,06-02-2023
84991,4,06-02-2023
85099B,4,06-02-2023
85099B,10,06-02-2023
85123A,1,06-02-2023
84879,8,06-02-2023
85123A,10,06-03-2023
85123A,4,06-03-2023
85123A,3,06-03-2023
84879,3,06-03-2023
85099B,5,06-03-2023
84879,16,06-03-2023
84991,3,06-03-2023
21977,3,06-03-2023
84879,8,06-03-2023
85123A,3,06-03-2023
85123A,4,06-03-2023
21212,120,06-03-2023
84879,8,06-03-2023
85123A,4,06-03-2023
84879,8,06-03-2023
85123A,2,06-03-2023
84991,4,06-03-2023
84991,1,06-03-2023
85123A,64,06-03-2023
85099B,20,06-03-2023
85123A,7,06-03-2023
84077,1152,06-04-2022
22197,300,06-04-2022
21212,24,06-04-2022
85099B,20,06-04-2022
85123A,7,06-04-2022
85123A,3,06-04-2022
85123A,6,06-04-2022
84991,480,06-04-2022
21977,240,06-04-2022
21212,720,06-04-2022
85123A,1,06-04-2022
84879,8,06-04-2022
84879,16,06-04-2022
84879,8,06-04-2022
85123A,8,06-04-2022
21212,120,06-04-2022
84879,8,06-04-2022
85099B,2,06-04-2022
85123A,4,06-04-2022
85123A,4,06-04-2022
85123A,6,06-04-2022
84077,48,06-04-2022
84991,1,06-04-2022
21977,1,06-04-2022
22197,6,06-04-2022
85099B,100,06-04-2022
85123A,32,06-04-2022
21212,1,06-04-2023
85099B,2,06-04-2023
84879,16,06-04-2023
85123A,12,06-04-2023
84879,8,06-04-2023
85123A,12,06-04-2023
84991,24,06-04-2023
21212,24,06-04-2023
84991,1,06-04-2023
21977,1,06-04-2023
85123A,2,06-04-2023
21212,63,06-04-2023
84991,13,06-04-2023
21212,24,06-04-2023
22197,48,06-04-2023
85123A,32,06-04-2023
85099B,100,06-04-2023
85123A,6,06-04-2023
84879,8,06-04-2023
21212,24,06-04-2023
84991,1,06-04-2023
21212,1,06-04-2023
17003,36,06-04-2023
84077,48,06-04-2023
22197,8,06-04-2023
21212,24,06-04-2023
84991,24,06-04-2023
84991,1,06-04-2023
85099B,16,06-04-2023
85123A,1,06-04-2023
21212,1,06-04-2023
85123A,6,06-05-2022
85099B,10,06-05-2022
85123A,18,06-05-2022
85099B,10,06-05-2022
21977,24,06-05-2022
85123A,12,06-05-2022
85123A,18,06-05-2022
84991,2,06-05-2022
21212,1,06-05-2022
84991,24,06-05-2022
21977,3,06-05-2022
21212,3,06-05-2022
84991,4,06-05-2022
21977,48,06-05-2022
21212,48,06-05-2022
22492,72,06-05-2022
85099B,150,06-05-2022
84991,72,06-05-2022
85123A,6,06-05-2022
84879,8,06-05-2022
21212,24,06-05-2022
84991,24,06-05-2022
22197,12,06-05-2022
21212,24,06-05-2022
84879,8,06-05-2022
85123A,4,06-05-2022
22492,36,06-05-2022
85099B,1,06-05-2022
85099B,10,06-05-2022
21977,1,06-05-2022
84991,1,06-05-2022
85099B,100,06-05-2022
85123A,224,06-05-2022
85099B,100,06-05-2022
85123A,128,06-05-2022
22492,576,06-05-2022
21977,24,06-05-2022
22492,36,06-05-2022
22492,36,06-05-2022
21212,-120,06-05-2022
84879,16,06-05-2022
85123A,12,06-05-2022
85123A,6,06-05-2022
21212,24,06-05-2022
85099B,5,06-05-2022
85099B,10,06-05-2022
84991,6,06-05-2022
21977,6,06-05-2022
21212,6,06-05-2022
21212,2,06-05-2022
21212,1,06-05-2022
21977,1,06-05-2022
21212,2,06-05-2022
21977,3,06-05-2022
21977,240,06-05-2023
21212,240,06-05-2023
85123A,64,06-05-2023
21212,24,06-05-2023
22197,24,06-05-2023
21977,24,06-05-2023
85099B,10,06-05-2023
84991,24,06-05-2023
84077,48,06-05-2023
84991,24,06-05-2023
21212,24,06-05-2023
85123A,6,06-05-2023
21212,24,06-05-2023
84991,24,06-05-2023
21977,24,06-05-2023
85099B,10,06-05-2023
21977,4,06-05-2023
84991,4,06-05-2023
21212,2,06-05-2023
85099B,10,06-05-2023
21212,24,06-05-2023
85123A,32,06-05-2023
85099B,20,06-05-2023
84879,32,06-05-2023
85099B,10,06-05-2023
21212,24,06-05-2023
21977,24,06-05-2023
84879,16,06-05-2023
85099B,10,06-05-2023
84991,24,06-05-2023
85123A,32,06-05-2023
84879,8,06-05-2023
84991,24,06-05-2023
85123A,6,06-05-2023
85099B,10,06-05-2023
84991,1,06-05-2023
21977,1,06-05-2023
21212,1,06-05-2023
84077,48,06-05-2023
84991,3,06-05-2023
17003,36,06-05-2023
84991,24,06-05-2023
84879,48,06-05-2023
21212,24,06-05-2023
22492,72,06-05-2023
84077,96,06-05-2023
85123A,32,06-05-2023
22197,1,06-05-2023
84879,8,06-05-2023
85099B,4,06-05-2023
85123A,2,06-05-2023
21212,4,06-05-2023
21977,3,06-05-2023
84077,48,06-05-2023
21977,2,06-05-2023
22197,5,06-05-2023
84991,1,06-05-2023
85099B,1,06-05-2023
85123A,4,06-05-2023
21212,1,06-05-2023
85099B,5,06-05-2023
85099B,2,06-05-2023
85123A,1,06-05-2023
84879,16,06-05-2023
85099B,1,06-05-2023
85099B,1,06-05-2023
85123A,12,06-06-2022
85123A,6,06-06-2022
21212,1,06-06-2022
84991,1,06-06-2022
84879,16,06-06-2022
85099B,10,06-06-2022
85099B,10,06-06-2022
85123A,15,06-06-2022
84991,24,06-06-2022
85123A,32,06-06-2022
85123A,10,06-06-2022
85123A,6,06-06-2022
21212,24,06-06-2022
21977,24,06-06-2022
84879,16,06-06-2022
84991,1,06-06-2022
21212,2,06-06-2022
85123A,3,06-06-2022
84879,2,06-06-2022
85123A,2,06-06-2022
84077,96,06-06-2022
21212,13,06-06-2022
22492,36,06-06-2022
84077,48,06-06-2022
85099B,10,06-06-2022
85123A,2,06-06-2022
21212,120,06-06-2022
85099B,10,06-06-2022
85123A,8,06-06-2022
85123A,4,06-06-2022
85123A,12,06-06-2022
85099B,4,06-06-2022
85123A,14,06-06-2022
21212,1,06-06-2022
84879,2,06-06-2022
21212,1,06-06-2022
84077,48,06-06-2022
84077,48,06-06-2022
21212,24,06-06-2022
85123A,5,06-06-2022
21212,5,06-06-2022
21212,1,06-06-2022
21977,1,06-06-2022
21212,1,06-06-2022
85099B,10,06-06-2022
85099B,1,06-06-2022
84879,24,06-06-2022
21977,24,06-06-2022
21212,24,06-06-2022
85123A,1,06-06-2022
85123A,6,06-06-2022
85099B,4,06-06-2022
85123A,2,06-06-2022
85123A,10,06-06-2022
85123A,5,06-06-2022
85123A,6,06-06-2022
84879,8,06-06-2022
85099B,100,06-06-2022
85123A,32,06-06-2022
84879,24,06-06-2022
84879,8,06-06-2022
22197,12,06-06-2022
85099B,10,06-06-2022
22197,6,06-06-2022
21212,24,06-06-2022
84879,8,06-06-2023
85099B,100,06-06-2023
85123A,6,06-06-2023
21977,24,06-06-2023
84879,8,06-06-2023
85123A,6,06-06-2023
85099B,10,06-06-2023
85123A,12,06-06-2023
85123A,12,06-06-2023
22197,12,06-06-2023
85099B,2,06-06-2023
85123A,32,06-06-2023
84991,4,06-06-2023
84879,24,06-06-2023
85123A,6,06-06-2023
85099B,10,06-06-2023
85123A,6,06-06-2023
21212,24,06-06-2023
21977,24,06-06-2023
84879,16,06-06-2023
22492,36,06-06-2023
84879,8,06-06-2023
84991,24,06-06-2023
85123A,24,06-06-2023
21212,24,06-06-2023
85123A,4,06-06-2023
85099B,1,06-06-2023
